Locus,Sec_Struct_Sheet,Percent_C,Local Average Connectivity,Density of Maximum neighborhood Component,Topology Potential,Edge Clustering Coefficient,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,predict_rfc_over,predict_rfc_under
6183.A0A5K4F1R8,0.2901234567901234,0.037037037037037,0.2786819885067889,0.5146826317009929,281.6339450426184,0.5301552973015128,0.0451623815967523,0.0034842886599805,2.535779750288261e-05,0.4776262318825036,0.5146826317009929,0,0
6183.A0A5K4F1R9,0.3640449438202248,0.0179775280898876,0.1695682027836567,0.1334818191235885,176.22235628300663,0.1371315883416317,0.0168301759133964,0.0007804201209501,1.9056061315786465e-05,0.4703999537886752,0.1308055428658443,0,0
6183.A0A5K4F1S0,0.2817796610169491,0.0042372881355932,0.2017184803300667,0.2040372670807453,158.54486426417003,0.2111860818298461,0.0139546684709066,0.0009298118169252,2.5528609801937218e-05,0.4580331329215279,0.1942350332594235,0,0
6183.A0A5K4F1S1,0.3930348258706467,0.0845771144278607,0.4143184415023335,0.6641898864809082,153.60061881959143,0.6564667482660133,0.0145466847090663,0.0019424838747154,7.848832198698979e-07,0.4467945595855592,0.6564667482660139,0,0
6183.A0A5K4F1S3,0.3233082706766917,0.0037593984962406,0.1742798425761026,0.2416976246763481,166.169374271015,0.2727181251739989,0.0159844384303112,0.0006666357982646,2.182776059983075e-05,0.4586261142234663,0.2416976246763481,0,0
6183.A0A5K4F1S4,0.309192200557103,0.0181058495821727,0.3779988649824876,0.3829477371186284,301.2410138487986,0.4046457455100233,0.0483761840324763,0.0064501821953317,6.718982429246504e-05,0.4925790945753237,0.381608759016815,0,0
6183.A0A5K4F1S5,0.34765625,0.013671875,0.1942944562917758,0.2452690609712444,206.5031629453316,0.2551950173143864,0.0245263870094722,0.0012322425398391,3.013138192585533e-05,0.4752380036406421,0.2452690609712444,0,1
6183.A0A5K4F1S6,0.2935010482180293,0.0146750524109014,0.4082814175701,0.3834561834561834,143.0637487579978,0.3858583328701607,0.0093876860622462,0.0011608543724419,1.3743924110690025e-06,0.4594191484538299,0.3834561834561834,0,0
6183.A0A5K4F1S8,0.4005891016200294,0.0235640648011782,0.3834293839182619,0.4815839936321864,219.7639125885768,0.4821046634260116,0.0281630581867388,0.0038236807900749,1.6926582416126864e-06,0.4756827657697004,0.4815839936321864,0,0
6183.A0A5K4F1S9,0.2725274725274725,0.0197802197802197,0.1244520492137211,0.2418300653594771,72.57390343174073,0.0873563218390804,0.0025372124492557,0.000102844877472,1.934061473456719e-07,0.3941197374268814,0.0873563218390804,0,0
6183.A0A5K4F1T0,0.3333333333333333,0.0281124497991967,0.2715135742081548,0.3118221094292879,478.0804652584897,0.4304396817647517,0.0948917456021651,0.0072614040294867,9.958919198024332e-05,0.5129609324947854,0.3118221094292879,1,1
6183.A0A5K4F1T1,0.3464696223316913,0.0197044334975369,0.309200635377928,0.2870642634284303,211.20667654519988,0.3116380501539405,0.0252875507442489,0.0024793319033294,2.6697232424008068e-05,0.478799952963473,0.2870642634284303,1,0
6183.A0A5K4F1T2,0.4124293785310734,0.0480225988700565,0.3803226038155872,0.3056760383187193,254.32727745240817,0.3105136157464349,0.0371278755074424,0.0050893696433329,1.7050296961235327e-05,0.4802160553547551,0.3056760383187193,0,0
6183.A0A5K4F1T3,0.2992164544564153,0.0107737512242899,0.4209239794671229,0.6615805946791862,120.9520828655922,0.6615805946791862,0.0060893098782138,0.0008463721580491,4.153420720142251e-09,0.4431867333215618,0.6615805946791862,0,0
6183.A0A5K4F1T4,0.3959899749373433,0.0526315789473684,0.0903077437281439,0.3670731707317073,78.28781917165924,0.2568027210884354,0.0041441136671177,0.0001145610639521,2.1950908463289253e-06,0.3941861837527787,0.2568027210884354,0,0
6183.A0A5K4F1T6,0.3169889502762431,0.0255524861878453,0.4043189794290209,0.3680968842202782,650.2348533001785,0.439026809350679,0.1410690121786197,0.0202054690900253,8.664757090304852e-05,0.5276632656987659,0.3680968842202782,0,0
6183.A0A5K4F1T8,0.3004059539918809,0.0121786197564276,0.4303628727625654,0.5760215664018161,397.49655678734325,0.6113676411918896,0.074594046008119,0.011934686842245,1.3130844151622487e-05,0.4971456368937341,0.574715395049431,0,0
6183.A0A5K4F1T9,0.2344827586206896,0.0137931034482758,0.3396830297858228,0.3999756335282651,280.5173614896063,0.4147056093124855,0.0433863328822733,0.0048291002929004,1.618268670804479e-05,0.4870991521481732,0.3999756335282651,1,0
6183.A0A5K4F1U0,0.3245403677058353,0.0215827338129496,0.2196709078979531,0.1942188246536072,121.3780109437438,0.1820949078255005,0.0080345060893098,0.0005535165723416,8.950275790111569e-06,0.4331855949737339,0.1820828667413213,0,0
6183.A0A5K4F1U3,0.3166757197175448,0.0195545898967952,0.3355795609320018,0.444637623565645,271.8449013354445,0.4720848005391885,0.0416948579161028,0.0051383484593891,2.0597777489259903e-05,0.4823559849627066,0.4428338198189284,1,0
6183.A0A5K4F1U4,0.289906103286385,0.0246478873239436,0.2008981464042754,0.3063712244040112,167.25452859463067,0.3143979022897017,0.01547699594046,0.0009240227283375,6.765499105262605e-06,0.4634625615111067,0.3063712244040112,0,0
6183.A0A5K4F1U5,0.3295488497161637,0.0206154765461607,0.4110103027836829,0.4051455168533578,223.87342926132865,0.4065367248578496,0.029008795669824,0.0041122074223741,5.354455092381984e-06,0.4776652631999737,0.4051455168533578,0,0
6183.A0A5K4F1U7,0.3464052287581699,0.0261437908496732,0.4133812223527649,0.3805260417751306,612.8611258971503,0.4355494159104375,0.1310893098782138,0.0192229451756624,6.056731089572982e-05,0.5240677657935248,0.3805260417751306,0,0
6183.A0A5K4F1U8,0.3255114320096269,0.0120336943441636,0.4113955287900891,0.5611393858125336,315.23493966923115,0.5726899265209511,0.0531123139377537,0.0083953928231143,6.283061526297243e-05,0.4869571229873019,0.5611393858125336,0,0
6183.A0A5K4F1U9,0.3095238095238095,0.0238095238095238,0.4346753823630681,0.4690116554972973,416.1657028178305,0.4820199466621021,0.0786535859269282,0.011719250994351,2.725560926609778e-05,0.5052677378897937,0.4690116554972973,0,0
6183.A0A5K4F1V3,0.350609756097561,0.032520325203252,0.3659467122952823,0.3887778222044515,145.25054442263507,0.3780919608967293,0.0105717185385656,0.0013052876885218,9.141112604028222e-05,0.4560141851909876,0.3763870967741936,0,0
6183.A0A5K4F1V5,0.3154362416107382,0.0302013422818791,0.2371735438596991,0.4428076995209111,217.06634112611607,0.4501675507307565,0.029008795669824,0.0016555483564932,7.662299589398246e-06,0.4658264126377174,0.4428076995209111,0,0
6183.A0A5K4F1V6,0.2860759493670886,0.0164556962025316,0.4231465438800332,0.5605506391347099,181.6254699847797,0.5571992061110197,0.0191982408660351,0.0026099134648497,1.7528976631454646e-06,0.46512213143774,0.5556118669837433,0,0
6183.A0A5K4F1V7,0.3102331606217616,0.0181347150259067,0.242907910959732,0.2855963943375865,169.23226328857314,0.2772059537143015,0.0153924221921515,0.0012121220478642,9.439791028351966e-06,0.4673721525429239,0.2731467427600024,0,0
6183.A0A5K4F1V8,0.3771289537712895,0.0218978102189781,0.1403996577853825,0.2714285714285714,135.39237951920333,0.2765492989161108,0.010148849797023,0.000411417307401,8.189081270411567e-06,0.4427503276608149,0.2714285714285714,0,0
6183.A0A5K4F1V9,0.4715447154471545,0.040650406504065,0.186325697131824,0.5303751666349267,169.63799028669328,0.5394120324385769,0.0150541271989174,0.0007586863178972,7.620376640212992e-06,0.4699650111178354,0.5303751666349267,0,0
6183.A0A5K4F1W0,0.2897862232779097,0.0190023752969121,0.2985925724477334,0.2843812157034237,287.6624403573172,0.2902146294755783,0.0450778078484438,0.0044525246898734,1.55299176250171e-05,0.4890758336424782,0.2843812157034237,1,1
6183.A0A5K4F1W1,0.2990291262135922,0.0233009708737864,0.258934538452337,0.1997901360399767,597.9844970448797,0.3473789715861052,0.1271989174560216,0.010253487746494,0.0006715753465378,0.5219385503864701,0.1997901360399767,1,1
6183.A0A5K4F1W2,0.4115523465703971,0.0433212996389891,0.2581787588182794,0.3939808481532147,97.42635877278802,0.3939808481532145,0.0072733423545331,0.0006350709138539,7.854233290899157e-08,0.4040779665948691,0.3939808481532147,0,0
6183.A0A5K4F1W4,0.2981029810298102,0.0230352303523035,0.2054380169577858,0.2788902140480823,144.61583983116392,0.309579428523902,0.0151387009472259,0.0011525543501346,1.3715836679826557e-05,0.4299514399248311,0.2788902140480823,0,0
6183.A0A5K4F1W5,0.3111305872042068,0.0315512708150744,0.3816600659689811,0.374861800861765,302.80462065042144,0.3940433812190219,0.0489682002706359,0.0069265043976998,3.378395599336499e-05,0.4913988924571735,0.374861800861765,0,0
6183.A0A5K4F1W6,0.3804780876494024,0.0139442231075697,0.2330376785277787,0.4021164021164021,83.20328482675237,0.4021164021164021,0.0023680649526387,0.0001552518846095,2.4125911142215745e-08,0.4082264081976519,0.4021164021164021,0,0
6183.A0A5K4F1W7,0.4142857142857142,0.0523809523809523,0.2774147405777814,0.3910447761194029,144.6449813921062,0.39359088370912,0.0114174560216508,0.0010294176266339,1.8482926650250435e-06,0.4502707565210552,0.3910447761194029,0,0
6183.A0A5K4F1W8,0.2669039145907473,0.0142348754448398,0.3276183507842789,0.2527467575316544,781.9687636063827,0.433071660281689,0.1764208389715832,0.0194131763002414,0.0011031413563333,0.5393983136416812,0.2527467575316544,1,1
6183.A0A5K4F1W9,0.3147058823529411,0.0205882352941176,0.3676763818932916,0.3549473511323612,590.8840163133895,0.4457168306824646,0.1252537212449256,0.0160909929195655,0.0001075533390902,0.5217754809888934,0.3549473511323612,1,0
6183.A0A5K4F1X0,0.3101018010963194,0.0109631949882537,0.2665509655340992,0.3172987974098057,112.76989331574684,0.280552896580771,0.0042286874154262,0.0003114928416966,2.620258485929025e-06,0.4406807769736187,0.28,0,0
6183.A0A5K4F1X1,0.2392251815980629,0.0159806295399515,0.493627125746412,0.5463709677419355,101.14930426649956,0.4554621848739495,0.0029600811907983,0.0004173573128794,1.2684317278687533e-07,0.4302837664822466,0.4554621848739495,0,0
6183.A0A5K4F1X2,0.4642857142857143,0.0357142857142857,0.2430901535521432,0.3866389754240221,123.91170814260238,0.3729043866143134,0.0093031123139377,0.0007439343205771,8.347628286217932e-07,0.4302837664822466,0.3728106755629691,0,0
6183.A0A5K4F1X3,0.2399728076138681,0.0142760027192386,0.2712093478026069,0.3950768393852849,163.595405386879,0.3963050436573903,0.0145466847090663,0.001174456774419,2.9936572287546662e-06,0.4629486635338253,0.3950768393852849,0,0
6183.A0A5K4F1X4,0.2530266343825665,0.0205811138014527,0.3090506429375484,0.6031473533619456,264.54140865918447,0.6231180658099839,0.0394113667117726,0.0037394370808351,5.4486325578073885e-06,0.4838332775248803,0.6031473533619456,0,0
6183.A0A5K4F1X7,0.3073456511942317,0.0243352861649391,0.3567808646397896,0.3737338943918969,265.95092225669526,0.3819294592970116,0.0392422192151556,0.0046383975159018,8.469475433735061e-06,0.4875460693784368,0.3737338943918969,0,0
6183.A0A5K4F1X8,0.2876304023845007,0.0171385991058122,0.1885211439745783,0.1529733959311424,121.17279593169508,0.1409009009009009,0.0063430311231393,0.0003674444248958,4.398281739142372e-06,0.4419636176914354,0.1409009009009009,0,0
6183.A0A5K4F1X9,0.3262195121951219,0.0091463414634146,0.2966048047935117,0.4025974025974026,124.84747960152136,0.3925111346986346,0.0065967523680649,0.0005608238669232,2.5911825706640547e-06,0.4462828651099888,0.3922743922743922,0,0
6183.A0A5K4F1Y0,0.2919937205651491,0.0109890109890109,0.332728777965518,0.2657447015157278,1073.595572232799,0.5880094238440035,0.2549052774018944,0.0288366898604087,0.0008325595691191,0.5651621779819268,0.2657447015157278,0,0
6183.A0A5K4F1Y2,0.2927063339731285,0.0211132437619961,0.3238526260223923,0.3167194516043455,549.8028935460809,0.4070292965180938,0.1145128552097429,0.0133471404309532,0.0002778955200709,0.5161543402161755,0.3167194516043455,1,1
6183.A0A5K4F1Y3,0.3070362473347547,0.0277185501066098,0.1755448169527856,0.5035561877667141,87.5805053535609,0.4784075573549259,0.0032983761840324,0.0001686583468516,1.2824201119455876e-06,0.4090835165187443,0.4777327935222672,0,0
6183.A0A5K4F1Y4,0.3285371702637889,0.014388489208633,0.3548870396619325,0.3367322712851295,531.4372073443155,0.4067214125338376,0.1092692828146143,0.0121703909846179,0.0001345830757003,0.516953199414352,0.3367322712851295,1,1
6183.A0A5K4F1Y6,0.303886925795053,0.0282685512367491,0.2817712117812906,0.3142857142857143,103.8989982998412,0.2971841704718416,0.0061738836265223,0.000668551755083,1.136979723032574e-06,0.4179613747428015,0.2971841704718417,0,0
6183.A0A5K4F1Y7,0.3026315789473684,0.0175438596491228,0.2530342462977947,0.4150621496466,235.50780996881943,0.4264201841211765,0.0316305818673883,0.0023246308768518,1.1188451076669108e-05,0.4816802493430637,0.4150621496466,1,1
6183.A0A5K4F1Y8,0.337995337995338,0.0337995337995338,0.3511677953997537,0.4417312865959804,225.38523831657363,0.4579552164379644,0.0301928281461434,0.0036397349662382,1.031808148117912e-05,0.4729117982021099,0.4392566015170113,0,0
6183.A0A5K4F1Y9,0.3116438356164383,0.0228310502283105,0.2634532213915598,0.2750657199715008,243.65198272733429,0.3207941961396748,0.0341677943166441,0.0027898460057885,3.23799278726449e-05,0.4799006425105154,0.2750657199715008,1,1
6183.A0A5K4F1Z0,0.320754716981132,0.0109555690809494,0.3898633140088152,0.5139072847682119,161.43413940696334,0.4635157613130024,0.0134472259810554,0.0016583821867804,8.423639497129819e-06,0.4658821046330114,0.4633389061380463,0,0
6183.A0A5K4F1Z1,0.3858267716535433,0.0393700787401574,0.3628317087626363,0.3040570103373487,584.6759616447854,0.3989556077013771,0.1234776725304465,0.0152966408981453,0.0002079952799915,0.522031778670901,0.3040570103373487,0,0
6183.A0A5K4F1Z4,0.333616298811545,0.0178268251273344,0.3900570854894244,0.3713628700833586,630.0872623395064,0.4629618576769671,0.1358254397834912,0.0186640033908103,0.0001238061303748,0.5247264083467013,0.370900400755733,0,0
6183.A0A5K4F1Z7,0.3039215686274509,0.0196078431372549,0.3707624758860592,0.35184410831195,481.8390283804115,0.3918853187801365,0.09632949932341,0.0126765912618588,7.927699249510558e-05,0.5102295588144272,0.35184410831195,1,0
6183.A0A5K4F1Z8,0.3620689655172413,0.0258620689655172,0.1573698362258616,0.6666666666666666,29.35319160482144,0.2222222222222221,0.0008457374830852,4.22139019662329e-05,4.087736367551903e-10,0.3526828868843683,0.2222222222222222,0,0
6183.A0A5K4F200,0.3357142857142857,0.0285714285714285,0.1750650235238218,0.2829153605015674,117.95825706149787,0.278951113862284,0.0075270635994587,0.0003934186390343,2.743250996565567e-06,0.4308387871878881,0.2765577119509704,0,0
6183.A0A5K4F202,0.4292134831460674,0.0359550561797752,0.0637609762518097,0.6923076923076923,19.13011222418344,0.7094405594405593,0.0010994587280108,2.251004559548273e-05,6.030452396248393e-09,0.340509718383903,0.6923076923076923,0,0
6183.A0A5K4F203,0.280639431616341,0.0088809946714031,0.4108507197818096,0.3962004140188715,301.76803051808787,0.4069819124052007,0.0487990527740189,0.0072439562265083,1.498790679630813e-05,0.490574051680913,0.3962004140188715,0,0
6183.A0A5K4F204,0.2542787286063569,0.0122249388753056,0.2762987412097329,0.6014073887911535,221.10602790488232,0.6182883695403418,0.0292625169147496,0.0023133172899631,7.526503536027136e-06,0.471158296451562,0.6014073887911535,0,0
6183.A0A5K4F206,0.3123076923076923,0.0276923076923076,0.3918725968347088,0.390640285272492,279.4443856729276,0.4105378935767434,0.0426251691474966,0.005835051908355,2.6092872395351783e-05,0.4902037760632404,0.390640285272492,0,0
6183.A0A5K4F207,0.2868686868686868,0.008080808080808,0.3970011192733728,0.3712156497438286,144.07076891245686,0.3758047571731768,0.0096414073071718,0.001157684945453,3.321205832922584e-06,0.4595816979815292,0.3712156497438286,0,0
6183.A0A5K4F208,0.3004860804242156,0.0128148475475033,0.3532498897935221,0.4043064242778936,342.0670466441294,0.4402572262618864,0.0593707713125845,0.0075318098281352,1.6812375034995105e-05,0.4952921091198643,0.4043064242778936,1,0
6183.A0A5K4F209,0.3295597484276729,0.0427672955974842,0.1456689090318541,0.4101978691019787,108.69135365325111,0.4146261912716975,0.0061738836265223,0.0002697523001411,6.977997891330273e-07,0.4245026926016252,0.4101978691019787,0,0
6183.A0A5K4F210,0.3351351351351351,0.0297297297297297,0.2913490530383213,0.3033205844228584,369.2967306190141,0.3668611897492379,0.0668978349120433,0.0064017439395615,0.0001129359289457,0.4958803669801127,0.3033205844228584,1,0
6183.A0A5K4F212,0.2554517133956386,0.0155763239875389,0.1485700317770716,0.8761904761904762,45.355767340617895,0.9095238095238096,0.0012686062246278,6.150822488867312e-05,8.369765437781042e-05,0.3678533559331705,0.8761904761904762,0,0
6183.A0A5K4F215,0.293598233995585,0.0198675496688741,0.2774353341010093,0.4955696202531645,111.58331241652763,0.4604760505436377,0.0070196211096075,0.0006151148189213,5.626826870383233e-07,0.4243486025465954,0.460476050543638,0,0
6183.A0A5K4F217,0.2898172323759791,0.0130548302872062,0.3730945458895239,0.4076486866578959,266.2716016332713,0.4293535149702877,0.0397496617050067,0.0049865664244095,2.819430182723024e-05,0.4848365814348107,0.4076486866578959,0,0
6183.A0A5K4F218,0.3822525597269624,0.0341296928327645,0.186995844536788,0.4563433620871028,122.023021305837,0.45112755382395,0.0083728010825439,0.0003684885183981,2.4669734532857644e-06,0.4322086531927002,0.4471243042671614,0,0
6183.A0A5K4F220,0.365097076545414,0.0180763222494978,0.3072818441287949,0.3464619433306365,381.07507512356045,0.4300141753927649,0.0695196211096075,0.0073237059879306,0.0001550862769349,0.5004871843289733,0.3464619433306365,1,1
6183.A0A5K4F221,0.3108108108108108,0.0112612612612612,0.1900841979421932,0.277488210474063,186.29197960459928,0.3007927172369291,0.0201285520974289,0.0011638320096761,2.233649581565865e-05,0.4674282147763358,0.277488210474063,0,0
6183.A0A5K4F222,0.3978102189781022,0.0364963503649635,0.2231477477138684,0.1605534105534105,134.17562833253984,0.1481606548412852,0.0098951285520974,0.0007421357203236,6.274620694387142e-06,0.4425156957966597,0.1470674918950781,0,0
6183.A0A5K4F223,0.3219814241486068,0.0123839009287925,0.2524872240637643,0.3258742486069062,173.26621516272857,0.3300055018318132,0.0180987821380243,0.0012465223337438,5.467014102152133e-06,0.4578537442351528,0.3258742486069062,0,0
6183.A0A5K4F224,0.2921083627797409,0.0176678445229682,0.2968363964165517,0.2358736502603058,1015.9119140629706,0.5476357886805503,0.2395128552097429,0.0258595192930351,0.0005760188710152,0.5587067315788643,0.2357070728236813,0,1
6183.A0A5K4F225,0.3649122807017544,0.0105263157894736,0.0,0.0,0.3246454621109528,0.0,8.457374830852504e-05,6.733036598044814e-34,0.0,8.457374830852504e-05,0.0,0,0
6183.A0A5K4F226,0.2673267326732673,0.0198019801980198,0.3332864825226105,0.4461538461538462,103.20366217995128,0.4461538461538462,0.003382949932341,0.0003314467410316,1.6513424964868873e-07,0.4309340773944322,0.4461538461538462,0,0
6183.A0A5K4F227,0.2871198568872987,0.0143112701252236,0.3388218459236909,0.4199916932022705,262.74835582024394,0.4700866485747131,0.0394113667117726,0.0045115656029097,4.9976543457024666e-05,0.4805911470321133,0.4199916932022705,1,0
6183.A0A5K4F228,0.3209756097560975,0.024390243902439,0.4686599853336592,0.5463225806451613,130.1644869512541,0.546322580645161,0.0105717185385656,0.0016005141159634,9.462326811670987e-07,0.4328327465495263,0.5463225806451613,0,0
6183.A0A5K4F229,0.3817504655493482,0.037243947858473,0.3529352018837198,0.3253017167359179,944.5250732290796,0.5930269784814653,0.2202300405953992,0.0281694225846577,0.0004679263563213,0.5529980913697331,0.3253017167359179,0,0
6183.A0A5K4F230,0.3014705882352941,0.0073529411764705,0.3305039812856547,0.2837172902630505,581.227049961521,0.3872365196817429,0.1225473612990527,0.0130754664012252,0.0002114291874643,0.5217521936783075,0.2837172902630505,1,1
6183.A0A5K4F231,0.2457627118644068,0.0141242937853107,0.3610810046289677,0.4301529670852925,215.95755783286103,0.4582740491809415,0.0268944519621109,0.0030543910796826,2.031262560646288e-05,0.4770609937382639,0.4301529670852925,0,0
6183.A0A5K4F232,0.3064340239912759,0.0109051254089422,0.3067502866989909,0.3694029850746269,166.13542606119967,0.3722206386356532,0.0169993234100135,0.0018295954612739,1.119268779399792e-05,0.4527119099855229,0.3694029850746269,0,0
6183.A0A5K4F233,0.3883928571428571,0.0803571428571428,0.4010504271076258,0.6199764982373678,160.34398857089943,0.6203112623710153,0.0156461434370771,0.0020349168576639,1.2022190867750655e-06,0.4511743912452687,0.6199764982373678,0,0
6183.A0A5K4F234,0.3139356814701378,0.0160796324655436,0.3754323492795098,0.3070730475596352,339.24566202875366,0.3422298920029644,0.0581021650879567,0.0071706878009287,0.0001934514013356,0.4986087030434256,0.3070730475596352,1,0
6183.A0A5K4F235,0.3077790304396843,0.0248027057497181,0.3576856526840375,0.3459302612633403,861.1719441465118,0.5595318510921025,0.19781799729364,0.0263817806481817,0.0001007918892637,0.5454637762017617,0.3459302612633403,0,0
6183.A0A5K4F237,0.3309859154929577,0.0176056338028169,0.3602449886535672,0.3631567770562529,734.9490518853844,0.5183315379786372,0.16398849797023,0.0213581076492696,0.0001780465884811,0.5337098087817822,0.3631567770562529,0,0
6183.A0A5K4F238,0.2475328947368421,0.0230263157894736,0.2748770615554948,0.2363736871199557,151.0240923188341,0.2352853122160816,0.0115020297699594,0.0010401260218711,9.173924369751992e-06,0.460142472311901,0.2328976034858387,0,0
6183.A0A5K4F239,0.3401499659168371,0.0143149284253578,0.3196821320637319,0.3715125113151429,341.3769918036515,0.4454482524296459,0.0595399188092016,0.0067696023030632,6.814888496135422e-05,0.4928282809137961,0.3715125113151429,1,0
6183.A0A5K4F240,0.3410852713178294,0.0310077519379844,0.3877272950795252,0.3793800574619241,768.3205946128948,0.5173889569317563,0.1727841677943166,0.0246106152966749,0.0001846985039712,0.5379339062928473,0.3793800574619241,0,0
6183.A0A5K4F241,0.3358024691358025,0.019753086419753,0.3350535102944329,0.2219571903835289,161.88289004151443,0.2299981051533799,0.0151387009472259,0.0015304235949212,1.902012868164801e-06,0.456566282036952,0.2219571903835289,0,0
6183.A0A5K4F242,0.2248939179632249,0.0198019801980198,0.2967078670393476,0.4456690259521402,223.34947422404056,0.4555600945056744,0.0291779431664411,0.0024808592544416,3.261385042365184e-05,0.4757214800828582,0.4456690259521402,1,1
6183.A0A5K4F243,0.3176691729323307,0.0150375939849624,0.2350899746809467,0.3999333999333999,123.40827591450106,0.372636820362632,0.0068504736129905,0.0004752170637114,3.1239268247442533e-06,0.4426162218520429,0.370679012345679,0,0
6183.A0A5K4F244,0.2985074626865671,0.0149253731343283,0.3456795322299253,0.3496787627923512,354.8336573282626,0.3814625966101724,0.0628382949932341,0.0077633721827952,5.57672631429698e-05,0.4960486973970449,0.3496787627923512,1,0
6183.A0A5K4F245,0.316017316017316,0.0043290043290043,0.4428583068524403,0.5692870924652451,273.9329095164877,0.5710022549999808,0.0418640054127198,0.0064818194527305,2.942595026543748e-05,0.48499749633074,0.5646914489019752,0,0
6183.A0A5K4F246,0.3818181818181818,0.0954545454545454,0.4127614119814678,0.6565347477220183,154.035904026448,0.6489447506385271,0.0146312584573748,0.0019452247267125,8.331630667620288e-07,0.4469995660748732,0.6489447506385266,0,0
6183.A0A5K4F247,0.2666666666666666,0.0044444444444444,0.2042117410310778,0.1638888888888889,120.03928347476544,0.149141010489132,0.0072733423545331,0.0004173436674184,9.484747982706591e-06,0.4352013867752274,0.1461012311901504,0,0
6183.A0A5K4F248,0.2468619246861924,0.00418410041841,0.3534136848240979,0.5286821705426357,145.30239876097716,0.529519457475566,0.0109945872801082,0.0012867570869285,2.5222550855780784e-06,0.4538895655985462,0.5286821705426357,0,0
6183.A0A5K4F249,0.292435973793925,0.0220369267421083,0.3042044702529645,0.4117987804878049,444.41322878145314,0.5006544587481694,0.0866880920162381,0.0077269531240394,6.754363467819012e-05,0.504243428724817,0.4117987804878049,1,1
6183.A0A5K4F252,0.3365650969529086,0.0152354570637119,0.3969876041700791,0.3822977835545866,582.2005800022808,0.4558812484628211,0.1230548037889039,0.0171667856140445,0.0001308539268078,0.5199190416524864,0.38177228831946,1,1
6183.A0A5K4F253,0.2824858757062147,0.0277777777777777,0.3852380700424904,0.4490802187726418,295.21690264304215,0.4607248796015171,0.0472767253044655,0.0062889527893835,1.1149549844183011e-05,0.4886056863477454,0.4490802187726418,0,0
6183.A0A5K4F254,0.3356164383561643,0.0,0.3222012123300907,0.29165289559693,616.2839755767237,0.3981918859135924,0.1324424898511502,0.0145495322745531,0.0001779358624617,0.5211009918675295,0.29165289559693,0,1
6183.A0A5K4F255,0.3299733175214942,0.0207530388378298,0.4110103027836829,0.4051455168533578,223.87342926132865,0.4065367248578495,0.029008795669824,0.0041122074223741,5.354455092381984e-06,0.4776652631999737,0.4051455168533578,0,0
6183.A0A5K4F256,0.2947368421052632,0.0131578947368421,0.2783594619779919,0.3573715039224867,261.56841426391685,0.3752648703203335,0.0387347767253044,0.0028775555014554,9.717618123870856e-06,0.482913898362366,0.3573715039224867,1,1
6183.A0A5K4F257,0.2525597269624573,0.0273037542662116,0.3774088466968308,0.3868106015830523,305.1173303640943,0.3972717773871011,0.0497293640054127,0.0066204605235012,1.3973328509121447e-05,0.4906152279484706,0.3868106015830523,0,0
6183.A0A5K4F258,0.3486127864897466,0.0160836349014877,0.157388484150524,0.1378958120531154,127.94919180840051,0.1186593087204682,0.0082036535859269,0.0003953121358774,8.351154810916345e-06,0.4422645803183958,0.1159793814432989,0,0
6183.A0A5K4F259,0.2975609756097561,0.0292682926829268,0.2713413814771539,0.4766051253788922,167.52729621054084,0.4785806364213742,0.0161535859269282,0.0013634101769688,8.66637282938052e-06,0.4600338285674547,0.4766051253788922,0,0
6183.A0A5K4F260,0.3227554179566563,0.0154798761609907,0.0772580053776582,0.3888888888888889,44.33083993071316,0.15,0.0013531799729364,2.1221915778930985e-05,4.877514421718367e-08,0.3666764836445693,0.15,0,0
6183.A0A5K4F261,0.3489096573208723,0.0363447559709241,0.4239363930931078,0.4027421718854097,597.1657526963636,0.4518202342470565,0.1269451962110961,0.0191237515172071,4.261697982895752e-05,0.5222183351896791,0.4027421718854097,0,0
6183.A0A5K4F262,0.3038130381303812,0.023370233702337,0.4024782802422068,0.3665970866953239,654.5579693599619,0.4411743913677136,0.1422530446549391,0.0202999661987872,9.631928984241512e-05,0.5278538696688562,0.3665970866953239,0,0
6183.A0A5K4F263,0.291784702549575,0.0240793201133144,0.4546721852296348,0.4999006951340615,200.06304694956444,0.5007211042566604,0.0224966170500676,0.0033764205920675,3.2900157493464154e-06,0.4767302688017354,0.4999006951340615,0,0
6183.A0A5K4F264,0.3384955752212389,0.0353982300884955,0.2593703765647313,0.4109742441209406,125.47380430416284,0.4240929915729612,0.0080345060893098,0.000663920796786,2.557021697904039e-05,0.4394714353428877,0.4109742441209406,0,0
6183.A0A5K4F265,0.3715596330275229,0.0619266055045871,0.0,0.0,0.3246454621109528,0.0,8.457374830852504e-05,6.733036598044814e-34,0.0,8.457374830852504e-05,0.0,0,0
6183.A0A5K4F266,0.2962962962962963,0.0175438596491228,0.3377399142192711,0.38765904830282,292.5463034842785,0.4055616194246476,0.0464309878213802,0.0051127759928886,1.892708367852239e-05,0.4892191015883895,0.38765904830282,1,0
6183.A0A5K4F267,0.3003080082135523,0.0189938398357289,0.4231465438800332,0.5605506391347099,181.6254699847797,0.5571992061110197,0.0191982408660351,0.0026099134648497,1.7528976631454646e-06,0.46512213143774,0.5556118669837433,0,0
